# timestamp tx ty tz qx qy qz qw
1403636636.213555574 -2.929215 3.384114 0.550355 0.091744 0.822522 0.065322 0.557471
1403636636.263555765 -2.953342 3.416575 0.568098 0.089263 0.819265 0.068899 0.562219
1403636636.313555479 -2.984137 3.432939 0.592546 0.088184 0.816258 0.071869 0.566376
1403636636.363555670 -3.016264 3.461599 0.612916 0.086678 0.812310 0.073852 0.572002
1403636636.413555622 -3.077031 3.484937 0.630615 0.084434 0.807706 0.074695 0.578707
1403636636.463555574 -3.112824 3.512101 0.647974 0.083351 0.803874 0.075912 0.584017
1403636636.513555527 -3.141625 3.539488 0.668015 0.081503 0.802897 0.078400 0.585292
1403636636.563555717 -3.184052 3.559545 0.682652 0.078735 0.802769 0.082149 0.585332
1403636636.613555431 -3.205485 3.584837 0.692826 0.076167 0.802322 0.085531 0.585801
1403636636.663555622 -3.234357 3.609963 0.701877 0.073375 0.802933 0.089410 0.584740
1403636636.713555574 -3.261256 3.631395 0.708329 0.071146 0.803174 0.092861 0.584145
1403636636.763555765 -3.289872 3.652776 0.711217 0.068430 0.803888 0.095899 0.582997
1403636636.813555479 -3.318952 3.670266 0.713324 0.064782 0.804362 0.100276 0.582022
1403636636.863555670 -3.343922 3.687353 0.713192 0.062299 0.805581 0.103501 0.580039
1403636636.913555622 -3.366921 3.701757 0.710156 0.063929 0.807272 0.100430 0.578048
1403636636.963555574 -3.393520 3.714738 0.706443 0.067003 0.808302 0.094823 0.577207
1403636637.013555527 -3.414323 3.726353 0.700339 0.071105 0.809610 0.087890 0.575979
1403636637.063555717 -3.436612 3.737131 0.694434 0.074418 0.810206 0.082001 0.575590
1403636637.113555431 -3.456234 3.747013 0.689153 0.076903 0.811386 0.077392 0.574238
1403636637.163555622 -3.477147 3.756489 0.681316 0.078579 0.813358 0.074388 0.571612
1403636637.213555574 -3.498195 3.764717 0.673318 0.079243 0.815844 0.072895 0.568160
1403636637.263555765 -3.517174 3.773228 0.666569 0.079552 0.817534 0.071589 0.565848
1403636637.313555479 -3.529953 3.783367 0.650209 0.079580 0.818821 0.070792 0.564081
1403636637.363555670 -3.553223 3.792426 0.647051 0.079059 0.819933 0.071183 0.562487
1403636637.413555622 -3.576322 3.796816 0.648074 0.078019 0.821109 0.069481 0.561128
1403636637.463555574 -3.600871 3.804933 0.651419 0.077124 0.822178 0.069639 0.559666
1403636637.513555527 -3.620252 3.808572 0.650229 0.077301 0.822260 0.068649 0.559644
1403636637.563555717 -3.641461 3.816573 0.658454 0.076655 0.823375 0.067725 0.558203
1403636637.613555431 -3.662973 3.823867 0.663802 0.077016 0.823484 0.066161 0.558181
1403636637.663555622 -3.686680 3.830985 0.669734 0.077101 0.824014 0.065054 0.557516
1403636637.713555574 -3.711292 3.836905 0.688060 0.076430 0.823637 0.064680 0.558209
1403636637.763555765 -3.738327 3.843936 0.699472 0.075688 0.823086 0.064661 0.559123
1403636637.813555479 -3.763310 3.849172 0.711146 0.075052 0.821832 0.065046 0.561006
1403636637.863555670 -3.785237 3.861375 0.724319 0.074546 0.820885 0.064798 0.562487
1403636637.913555622 -3.813055 3.863906 0.733611 0.074028 0.819592 0.064340 0.564490
1403636637.963555574 -3.819938 3.881766 0.756001 0.073347 0.818235 0.063625 0.566624
1403636638.013555527 -3.842661 3.885587 0.768406 0.072475 0.817059 0.064094 0.568378
1403636638.063555717 -3.869500 3.890615 0.770153 0.072120 0.816039 0.063856 0.569913
1403636638.113555431 -3.895060 3.896438 0.769119 0.072053 0.814780 0.063774 0.571730
1403636638.163555622 -3.919282 3.902228 0.765436 0.071879 0.813851 0.063331 0.573122
1403636638.213555574 -3.944286 3.904902 0.756047 0.071663 0.813779 0.063371 0.573247
1403636638.263555765 -3.968121 3.910488 0.751136 0.071267 0.813369 0.063683 0.573844
1403636638.313555479 -3.992794 3.915654 0.741162 0.072382 0.814602 0.061518 0.572188
1403636638.363555670 -4.012486 3.920596 0.733459 0.075583 0.817676 0.057326 0.567809
1403636638.413555622 -4.037300 3.926333 0.723353 0.079363 0.823174 0.052058 0.559800
1403636638.463555574 -4.058889 3.931592 0.711270 0.082502 0.828387 0.047513 0.552006
1403636638.513555527 -4.055257 3.925947 0.695441 0.086422 0.832503 0.043208 0.545530
1403636638.563555717 -4.073157 3.934343 0.690068 0.087694 0.834877 0.041579 0.541812
1403636638.613555431 -4.095704 3.944898 0.682742 0.086268 0.836114 0.043239 0.540002
1403636638.663555622 -4.118964 3.953794 0.679149 0.082733 0.835521 0.047602 0.541105
1403636638.713555574 -4.146114 3.967680 0.677802 0.080273 0.834311 0.051045 0.543025
1403636638.763555765 -4.171632 3.978503 0.679470 0.077831 0.831987 0.053672 0.546680
1403636638.813555479 -4.191377 4.000277 0.686175 0.076373 0.829223 0.054869 0.550950
1403636638.863555670 -4.222193 4.015214 0.683194 0.076359 0.826618 0.054749 0.554865
1403636638.913555622 -4.250680 4.027664 0.687040 0.076871 0.824708 0.053344 0.557765
1403636638.963555574 -4.276105 4.045451 0.693765 0.078124 0.823046 0.051076 0.560253
1403636639.013555527 -4.316193 4.065631 0.703990 0.081265 0.822813 0.046354 0.560559
1403636639.063555717 -4.330349 4.080230 0.732142 0.084635 0.822026 0.040202 0.561688
1403636639.113555431 -4.362098 4.097356 0.738582 0.087495 0.821533 0.036000 0.562257
1403636639.163555622 -4.390389 4.118735 0.734971 0.090200 0.821381 0.030637 0.562369
1403636639.213555574 -4.420715 4.138355 0.734576 0.091952 0.821235 0.028043 0.562434
1403636639.263555765 -4.445969 4.155915 0.738356 0.092901 0.821784 0.026574 0.561546
1403636639.313555479 -4.485002 4.168028 0.725566 0.089969 0.822298 0.031176 0.561035
1403636639.363555670 -4.515921 4.192292 0.716624 0.086097 0.822978 0.036435 0.560328
1403636639.413555622 -4.547414 4.215886 0.705065 0.082134 0.823718 0.041726 0.559465
1403636639.463555574 -4.578793 4.241776 0.693862 0.078239 0.824281 0.047003 0.558776
1403636639.513555527 -4.608462 4.270166 0.682596 0.074956 0.823718 0.053603 0.559461
1403636639.563555717 -4.646288 4.296156 0.652597 0.070138 0.822997 0.060564 0.560436
1403636639.613555431 -4.688813 4.313146 0.626614 0.065107 0.820977 0.066847 0.563285
1403636639.663555622 -4.719628 4.336506 0.612604 0.063522 0.819175 0.068287 0.565910
1403636639.713555574 -4.751656 4.361471 0.599019 0.064136 0.816707 0.067225 0.569523
1403636639.763555765 -4.781250 4.384099 0.587610 0.065479 0.814380 0.064777 0.572976
1403636639.813555479 -4.813905 4.408580 0.579486 0.066734 0.813279 0.063204 0.574569
1403636639.863555670 -4.853204 4.415280 0.580325 0.067881 0.812792 0.061360 0.575322
1403636639.913555622 -4.884624 4.438363 0.576883 0.068806 0.812378 0.059289 0.576015
1403636639.963555574 -4.912470 4.458135 0.573760 0.069163 0.812041 0.058784 0.576499
1403636640.013555527 -4.942943 4.480458 0.572329 0.068545 0.811792 0.058169 0.576984
1403636640.063555717 -4.971134 4.499746 0.573854 0.065845 0.811926 0.057322 0.577196
1403636640.113555431 -4.999405 4.519072 0.578356 0.060885 0.812188 0.057390 0.577364
1403636640.163555622 -5.039809 4.528652 0.561814 0.056580 0.812364 0.055385 0.577751
1403636640.213555574 -5.068953 4.555713 0.564583 0.052719 0.812453 0.052875 0.578226
1403636640.263555765 -5.097877 4.575343 0.565043 0.050380 0.813813 0.049829 0.576790
1403636640.313555479 -5.123019 4.595566 0.569961 0.048191 0.814343 0.047604 0.576417
1403636640.363555670 -5.146184 4.620471 0.570062 0.045573 0.814446 0.046094 0.576607
1403636640.413555622 -5.180853 4.643470 0.570984 0.043210 0.814810 0.045181 0.576347
1403636640.463555574 -5.205724 4.661264 0.571967 0.040892 0.814775 0.044477 0.576620
1403636640.513555527 -5.227011 4.683436 0.574480 0.040085 0.815394 0.042334 0.575963
1403636640.563555717 -5.244960 4.702250 0.573150 0.038220 0.815604 0.042090 0.575810
1403636640.613555431 -5.276281 4.709822 0.560426 0.036908 0.816212 0.042030 0.575039
1403636640.663555622 -5.298497 4.725931 0.555683 0.035840 0.816044 0.041659 0.575371
1403636640.713555574 -5.319749 4.744492 0.551109 0.035450 0.816503 0.040918 0.574797
1403636640.763555765 -5.339546 4.761830 0.546583 0.035104 0.817372 0.040067 0.573642
1403636640.813555479 -5.384374 4.777753 0.538489 0.034159 0.819148 0.040163 0.571154
1403636640.863555670 -5.409511 4.792887 0.534984 0.033445 0.820151 0.040281 0.569747
1403636640.913555622 -5.431895 4.806838 0.532913 0.033239 0.820548 0.040046 0.569204
1403636640.963555574 -5.456272 4.822193 0.532772 0.033027 0.820793 0.040418 0.568836
1403636641.013555527 -5.474637 4.834942 0.531987 0.033001 0.820375 0.040876 0.569408
1403636641.063555717 -5.489622 4.859376 0.543640 0.033482 0.819297 0.040637 0.570947
1403636641.113555431 -5.504917 4.869009 0.540204 0.033556 0.818864 0.041227 0.571521
1403636641.163555622 -5.526603 4.882643 0.537216 0.033658 0.819041 0.041829 0.571217
1403636641.213555574 -5.541495 4.891856 0.531895 0.034033 0.818275 0.042069 0.572275
1403636641.263555765 -5.560480 4.904778 0.525644 0.035146 0.817717 0.040956 0.573085
1403636641.313555479 -5.577980 4.915947 0.518920 0.037762 0.817573 0.038453 0.573298
1403636641.363555670 -5.597093 4.927940 0.510158 0.040694 0.817707 0.035000 0.573127
1403636641.413555622 -5.609631 4.941917 0.501296 0.043308 0.817378 0.032019 0.573578
1403636641.463555574 -5.627726 4.954709 0.491070 0.043915 0.817265 0.031929 0.573699
1403636641.513555527 -5.642179 4.964399 0.482298 0.043160 0.817024 0.033500 0.574009
1403636641.563555717 -5.656426 4.978160 0.472437 0.042121 0.817290 0.035075 0.573614
1403636641.613555431 -5.670190 4.990629 0.466797 0.041210 0.817245 0.037362 0.573599
1403636641.663555622 -5.684984 5.002260 0.460734 0.040395 0.817542 0.038838 0.573137
1403636641.713555574 -5.678188 5.023795 0.456008 0.039883 0.816821 0.040386 0.574092
1403636641.763555765 -5.690525 5.036215 0.454316 0.039827 0.817263 0.041311 0.573400
1403636641.813555479 -5.702831 5.044988 0.458841 0.039470 0.816803 0.041697 0.574053
1403636641.863555670 -5.716483 5.056651 0.460718 0.039475 0.816241 0.042108 0.574822
1403636641.913555622 -5.732011 5.061713 0.462283 0.041047 0.815884 0.042433 0.575194
1403636641.963555574 -5.745019 5.074087 0.472840 0.043980 0.815615 0.043185 0.575303
1403636642.013555527 -5.750175 5.085173 0.500126 0.047969 0.814711 0.044708 0.576148
1403636642.063555717 -5.761901 5.097208 0.507742 0.052405 0.813961 0.047332 0.576612
1403636642.113555431 -5.774329 5.106894 0.516134 0.055391 0.813235 0.050801 0.577061
1403636642.163555622 -5.785330 5.118829 0.522673 0.058488 0.812675 0.053504 0.577300
1403636642.213555574 -5.796602 5.127579 0.527279 0.061278 0.811995 0.055531 0.577776
1403636642.263555765 -5.807499 5.137827 0.530239 0.064254 0.811596 0.057084 0.577862
1403636642.313555479 -5.817160 5.146441 0.532345 0.067855 0.810942 0.059067 0.578169
1403636642.363555670 -5.813960 5.148323 0.528567 0.072104 0.810095 0.062015 0.578534
1403636642.413555622 -5.817878 5.165438 0.520103 0.076311 0.808635 0.063854 0.579835
1403636642.463555574 -5.825917 5.174882 0.515209 0.079785 0.808484 0.066032 0.579334
1403636642.513555527 -5.830681 5.184802 0.510735 0.082645 0.808840 0.067510 0.578264
1403636642.563555717 -5.830723 5.201174 0.500585 0.086095 0.810642 0.068579 0.575103
1403636642.613555431 -5.831143 5.207563 0.498244 0.088671 0.812411 0.070295 0.572000
1403636642.663555622 -5.836006 5.216869 0.489336 0.090739 0.814842 0.070848 0.568137
1403636642.713555574 -5.840921 5.222716 0.479348 0.092691 0.816762 0.071608 0.564961
1403636642.763555765 -5.842485 5.232266 0.465062 0.095556 0.818360 0.071842 0.562134
1403636642.813555479 -5.855964 5.233374 0.455931 0.097937 0.819511 0.071777 0.560052
1403636642.863555670 -5.862194 5.241547 0.451437 0.098781 0.820337 0.071305 0.558753
1403636642.913555622 -5.869898 5.251617 0.452740 0.099095 0.821348 0.070897 0.557262
1403636642.963555574 -5.876543 5.260040 0.452378 0.099787 0.821614 0.070335 0.556818
1403636643.013555527 -5.883548 5.268476 0.454232 0.099804 0.821134 0.070111 0.557551
1403636643.063555717 -5.891996 5.277793 0.457447 0.099614 0.818914 0.070348 0.560811
1403636643.113555431 -5.899175 5.286364 0.458423 0.099511 0.816569 0.070202 0.564255
1403636643.163555622 -5.907726 5.296049 0.459552 0.099551 0.814624 0.069865 0.567095
1403636643.213555574 -5.916745 5.305739 0.458309 0.099348 0.813116 0.069535 0.569330
1403636643.263555765 -5.924839 5.315748 0.456100 0.099127 0.812580 0.069360 0.570155
1403636643.313555479 -5.929088 5.329948 0.451190 0.098242 0.813073 0.069935 0.569535
1403636643.363555670 -5.939187 5.338764 0.457690 0.097954 0.814423 0.069868 0.567660
1403636643.413555622 -5.946937 5.349160 0.456858 0.098361 0.815856 0.068879 0.565650
1403636643.463555574 -5.955773 5.359846 0.457713 0.098763 0.817929 0.067592 0.562734
1403636643.513555527 -5.969704 5.369198 0.456471 0.098583 0.820253 0.067056 0.559437
1403636643.563555717 -5.976359 5.393361 0.470985 0.097773 0.822279 0.066843 0.556624
1403636643.613555431 -5.984317 5.403244 0.473355 0.097210 0.824437 0.067144 0.553485
1403636643.663555622 -5.997239 5.416234 0.480434 0.096168 0.826409 0.066554 0.550791
1403636643.713555574 -6.062082 5.438604 0.479702 0.095265 0.828174 0.067549 0.548170
1403636643.763555765 -6.078341 5.452991 0.489882 0.094566 0.829152 0.067719 0.546790
1403636643.813555479 -6.092286 5.466425 0.499417 0.093873 0.830999 0.068452 0.544007
1403636643.863555670 -6.111329 5.479210 0.510211 0.093665 0.832681 0.068320 0.541481
1403636643.913555622 -6.121332 5.494896 0.515657 0.092929 0.833800 0.067998 0.539924
1403636643.963555574 -6.132099 5.502312 0.522939 0.091911 0.834482 0.068354 0.538999
1403636644.013555527 -6.151424 5.515608 0.526756 0.091651 0.834976 0.068739 0.538228
1403636644.063555717 -6.173413 5.530455 0.530125 0.091509 0.835309 0.068676 0.537743
1403636644.113555431 -6.193212 5.545854 0.529652 0.091660 0.835839 0.068764 0.536883
1403636644.163555622 -6.210820 5.563813 0.530395 0.091561 0.835340 0.069129 0.537629
1403636644.213555574 -6.235301 5.573522 0.533475 0.092887 0.832165 0.067709 0.542484
1403636644.263555765 -6.249663 5.603010 0.526711 0.095844 0.827836 0.063205 0.549096
1403636644.313555479 -6.276900 5.620437 0.524756 0.099221 0.822670 0.058707 0.556707
1403636644.363555670 -6.271449 5.631881 0.524421 0.101943 0.817170 0.054314 0.564705
1403636644.413555622 -6.293417 5.650318 0.518464 0.103812 0.813484 0.051856 0.569893
1403636644.463555574 -6.310229 5.678835 0.512242 0.105003 0.810378 0.050056 0.574245
1403636644.513555527 -6.327167 5.704215 0.502351 0.107285 0.807256 0.046033 0.578540
1403636644.563555717 -6.344511 5.732148 0.492013 0.108981 0.805466 0.042563 0.580979
1403636644.613555431 -6.372973 5.741102 0.484085 0.111666 0.804911 0.043793 0.581146
1403636644.663555622 -6.396016 5.765402 0.469570 0.108996 0.804951 0.047759 0.581286
1403636644.713555574 -6.416641 5.790263 0.454038 0.104681 0.805107 0.054055 0.581312
1403636644.763555765 -6.438218 5.816294 0.434637 0.099065 0.806605 0.061659 0.579458
1403636644.813555479 -6.457277 5.841272 0.416123 0.094653 0.807092 0.069371 0.578646
1403636644.863555670 -6.474931 5.870067 0.396037 0.091640 0.808708 0.074764 0.576197
1403636644.913555622 -6.492020 5.894039 0.373095 0.091453 0.810322 0.076841 0.573681
1403636644.963555574 -6.504961 5.924010 0.353943 0.092093 0.812130 0.076796 0.571022
1403636645.013555527 -6.519150 5.947873 0.338061 0.092833 0.816416 0.076632 0.564779
1403636645.063555717 -6.537249 5.971288 0.323078 0.095532 0.822790 0.074287 0.555313
1403636645.113555431 -6.565458 5.998079 0.307115 0.097207 0.829513 0.072460 0.545168
1403636645.163555622 -6.576840 6.022368 0.291138 0.098067 0.835149 0.072444 0.536340
1403636645.213555574 -6.598230 6.043919 0.279725 0.099890 0.839595 0.071067 0.529200
1403636645.263555765 -6.619111 6.070410 0.273669 0.100093 0.842048 0.071301 0.525217
1403636645.313555479 -6.643468 6.099439 0.265294 0.100285 0.841563 0.071220 0.525968
1403636645.363555670 -6.668373 6.126768 0.261887 0.099744 0.839115 0.072287 0.529823
1403636645.413555622 -6.697532 6.156688 0.256900 0.099357 0.836467 0.073567 0.533891
1403636645.463555574 -6.726118 6.184712 0.252346 0.099298 0.834250 0.074125 0.537282
1403636645.513555527 -6.754948 6.212152 0.246981 0.099013 0.832561 0.075065 0.539818
1403636645.563555717 -6.818646 6.271303 0.207279 0.099745 0.832107 0.076735 0.540149
1403636645.613555431 -6.853675 6.294221 0.200543 0.099572 0.831083 0.077660 0.541622
1403636645.663555622 -6.888736 6.326983 0.188578 0.098820 0.830397 0.078459 0.542697
1403636645.713555574 -6.918100 6.345205 0.193359 0.098488 0.829590 0.078998 0.543912
1403636645.763555765 -6.954763 6.376084 0.186037 0.098609 0.829125 0.078162 0.544720
1403636645.813555479 -6.991956 6.404973 0.182644 0.099126 0.828753 0.077618 0.545269
1403636645.863555670 -7.030674 6.435849 0.181672 0.099762 0.829189 0.077169 0.544553
1403636645.913555622 -7.071007 6.464481 0.190992 0.100571 0.829299 0.075881 0.544417
1403636645.963555574 -7.111764 6.495961 0.197269 0.102414 0.826423 0.076188 0.548390
1403636646.013555527 -7.155352 6.526247 0.205253 0.105946 0.823513 0.076752 0.552007
1403636646.063555717 -7.202905 6.551724 0.215689 0.111720 0.820714 0.076666 0.555040
1403636646.113555431 -7.244015 6.582639 0.224642 0.119158 0.817764 0.079107 0.557500
1403636646.163555622 -7.285788 6.616436 0.232089 0.127518 0.814125 0.082754 0.560439
1403636646.213555574 -7.328211 6.650056 0.235096 0.137903 0.810480 0.086624 0.562674
1403636646.263555765 -7.367942 6.684398 0.241629 0.149589 0.806399 0.092108 0.564677
1403636646.313555479 -7.412501 6.716626 0.246004 0.161752 0.801581 0.098338 0.567127
1403636646.363555670 -7.450759 6.751971 0.249467 0.174359 0.796429 0.104689 0.569508
1403636646.413555622 -7.485709 6.786564 0.253486 0.185247 0.791603 0.115118 0.570786
1403636646.463555574 -7.550118 6.814124 0.252460 0.192564 0.787375 0.126792 0.571737
1403636646.513555527 -7.585956 6.851909 0.255586 0.198286 0.782988 0.137543 0.573319
1403636646.563555717 -7.623676 6.894936 0.242537 0.203786 0.780223 0.144684 0.573401
1403636646.613555431 -7.650312 6.933445 0.247892 0.208879 0.778767 0.150659 0.572007
1403636646.663555622 -7.682370 6.968295 0.252088 0.212350 0.778999 0.157205 0.568643
1403636646.713555574 -7.714549 7.003752 0.261026 0.216617 0.779045 0.160789 0.565961
1403636646.763555765 -7.744664 7.036894 0.269991 0.219817 0.778685 0.163768 0.564367
1403636646.813555479 -7.777749 7.076227 0.287998 0.222144 0.777987 0.166169 0.563717
1403636646.863555670 -7.806119 7.107591 0.302888 0.224290 0.777361 0.168636 0.562997
1403636646.913555622 -7.843326 7.161991 0.320249 0.225754 0.777775 0.168765 0.561801
1403636646.963555574 -7.867111 7.196071 0.333451 0.227453 0.778261 0.169570 0.560198
1403636647.013555527 -7.893478 7.222451 0.350744 0.228119 0.779205 0.170284 0.558394
1403636647.063555717 -7.920294 7.253846 0.361400 0.228105 0.780678 0.170513 0.556269
1403636647.113555431 -7.943594 7.284746 0.373964 0.228817 0.782787 0.170397 0.553040
1403636647.163555622 -7.969160 7.315524 0.381943 0.229228 0.784578 0.169373 0.550641
